form_score_spelling,form_score_punctuation,form_score_capitalization,form_score_complexity,neut_score_superlatives,neut_score_emotional,neut_score_banned,neut_score_slurs,tran_score_citations,tran_score_external_references,tran_score_broken_links,tran_score_author,lay_score_photos,lay_score_video,lay_score_font_size,lay_score_font_type,score_formality,score_neutrality,score_transparency,score_layout,credibility_score,credibility_score_weighted,url
0.971846846846847,0.615384615384616,1,0.588709677419355,0.995967741935484,0.637096774193548,0.991935483870968,1,0.030769230769231,0,0,1,0,0,0.5,0.5,3.17594113965082,3.625,1.03076923076923,1,5.51981898151253,0.625025197816222,https://www.pbs.org/newshour/show/how-george-floyds-image-became-an-icon-for-artists-and-helped-communities-mourn
0.949832775919732,1,1,0.294841930116472,1,0.450915141430948,0.991680532445924,1,0.148148148148148,0,0,1,0,0,0.5,0.5,3.24467470603621,3.44259567387687,1.14814814814815,1,5.52213658003827,0.629304280599696,https://www.pbs.org/newshour/world/india-battles-fatal-fungal-threat-as-virus-deaths-near-300k
0.757356737222509,1,1,0.185074626865672,1,0.365671641791044,0.98134328358209,1,0.153846153846154,0,1,1,0,0,0,0.5,2.94243136408818,3.34701492537313,2.15384615384615,0.5,5.58955777706717,0.623492009995588,https://eu.freep.com/story/sports/college/michigan-state/spartans/2021/05/22/michigan-state-basketball-keith-appling-suspect-fatal-shooting-detroit/5230359001/
0.793414429530201,0.818181818181818,0.995374653098982,0.474745605920444,0.986123959296947,0.634597594819611,1,1,0.327272727272727,0,0,1,0,0,1,0,3.08171650673145,3.62072155411656,1.32727272727273,1,5.64356924257546,0.645955406401945,https://www.sciencemag.org/news/2021/05/psychedelic-drug-may-help-treat-ptsd-questions-remain-how-best-use-and-regulate-it
0.502670226969292,1,1,0.068571428571429,1,0.6,0.914285714285714,1,0,0,0,1,0,0,1,1,2.57124165554072,3.51428571428571,1,2,5.67845460614152,0.579362628432112,https://www.pattayamail.com/news/no-booze-no-patrons-at-pattaya-restaurants-356725
0.943181818181818,0.647887323943662,1,0.476898734177215,1,0.438291139240506,1,1,0.084507042253521,0,1,1,0.5,0,0,0,3.06796787630269,3.43829113924051,2.08450704225352,0.5,5.68172878612295,0.643752964074536,https://www.wired.co.uk/article/disinformation-war-zones
0.963898916967509,1,1,0.416429699842022,0.992101105845181,0.636650868878357,1,1,0.103448275862069,0,0,1,0.5,0,0.5,0,3.38032861680953,3.62875197472354,1.10344827586207,1,5.69533054212196,0.669195105853578,https://www.npr.org/2021/05/24/999734555/samoa-elected-a-woman-to-lead-the-county-parliament-locked-her-out
0.968253968253968,1,1,0.517647058823529,1,0.823529411764706,1,1,0.314814814814815,0,0,1,0,0,0,0.5,3.4859010270775,3.82352941176471,1.31481481481481,0.5,5.70265328353564,0.696353807223373,https://eu.freep.com/story/entertainment/dining/2021/05/24/michigan-bar-restaurant-curfew-lifting/5209919001/
0.946524064171123,0,1,0.571541501976285,0.990118577075099,0.756258234519104,0.990118577075099,0,0.214285714285714,0.166666666666667,1,1,0,0,0.5,1,2.51806556614741,2.7364953886693,2.38095238095238,1.5,5.70969583485568,0.584164475207509,https://www.dallasnews.com/business/airlines/2021/05/24/the-summer-travel-surge-at-airports-may-make-you-think-its-2019-again-just-with-masks/
0.583333333333333,1,1,0.25974025974026,0.987012987012987,0.675324675324675,1,1,0.153846153846154,0,0,1,1,0,0,0.5,2.84307359307359,3.66233766233766,1.15384615384615,1.5,5.72453588078588,0.644706742532829,https://www.ekathimerini.com/news/1161619/officials-up-effort-to-boost-tourism/
1,1,1,0.083333333333333,1,0.520833333333333,1,1,0.1,0,0,1,1,0,0,0.5,3.08333333333333,3.52083333333333,1.1,1.5,5.75260416666667,0.640942028985507,https://www.ekathimerini.com/news/1161653/operation-likely-carried-out-with-assistance-of-foreign-secret-agents-in-greece/
0.743487506645401,1,1,0.180263157894737,0.983552631578947,0.523026315789473,0.983552631578947,1,0.6875,0.333333333333333,0.333333333333333,1,0,0,0.5,0,2.92375066454014,3.49013157894737,2.35416666666667,0.5,5.79253056884636,0.665919203476412,https://www.huffpost.com/entry/blinken-belarus-roman-protasevich_n_60ab3596e4b0d45b752b21be
0.93993993993994,1,1,0.523428571428571,0.994285714285714,0.714285714285714,1,1,0.162162162162162,0,0,1,0.5,0,0.5,0,3.46336851136851,3.70857142857143,1.16216216216216,1,5.83381381381381,0.693114468505773,https://www.tampabay.com/news/hillsborough/2021/05/24/after-threat-of-sale-hillsborough-foster-home-celebrates-reprieve-new-start/
0.747851650836725,0.921875,1,0.536604514229637,0.93621197252208,0.617271835132483,0.995093228655544,1,0.484375,0.6,0.533333333333333,1,0,0,0,0,3.20633116506636,3.54857703631011,2.61770833333333,0,5.85788533419363,0.698925479202625,https://www.huffpost.com/entry/bernie-sanders-progressives-tone-down-israel-apartheid_n_60aaeedee4b031354798b3aa
0.446555819477435,0,1,0.539569691300281,1,0.695977549111319,1,1,0.205882352941176,0,0,1,0.5,1,0.5,0.5,1.98612551077772,3.69597754911132,1.20588235294118,2.5,5.86749088301888,0.554814188206696,https://www.wsj.com/articles/are-vaccinated-americans-powering-the-economy-not-yet-data-show-11621848600?mod=hp_lead_pos1
0.791666666666667,1,1,0.409459459459459,1,0.341216216216216,0.983108108108108,1,0,0,0,1,0,0,1,1,3.20112612612613,3.32432432432432,1,2,5.95340653153153,0.629445750097924,https://www.pattayamail.com/news/visas-for-6-foreigners-revoked-as-investigation-into-pattaya-police-shooting-continues-356766
0.968944099378882,0.875,1,0.684558040468584,0.989350372736954,0.504792332268371,1,1,0.025,0,0,1,1,0,0,0.5,3.52850213984747,3.49414270500532,1.025,1.5,5.96727802803299,0.691515118703225,https://medium.com/@PRyan/expanding-opportunity-kempforum16-11fe61f733d2#.y593ohi7t
0.731518481518481,1,1,0.085135135135135,1,0.611486486486486,0.966216216216216,1,0.176470588235294,0,1,1,0,0,0.5,0.5,2.81665361665362,3.5777027027027,2.17647058823529,1,5.98176681724476,0.641764031917485,https://www.propublica.org/article/dubious-arrests-death-threats-and-confederate-loyalists-welcome-to-graham-n-c
0.672717271727172,1,1,0.459762308998302,0.987266553480476,0.630730050933786,1,1,0.217391304347826,0.111111111111111,1,1,0,0,0,0.5,3.13247958072547,3.61799660441426,2.32850241545894,0.5,5.98686162537417,0.68506993039498,https://www.dallasnews.com/news/politics/2021/05/24/as-pandemic-eases-mask-wearing-continues-to-be-worrisome-issue/
0.948630136986301,1,0.979508196721312,0.118032786885246,1,0.836065573770492,1,1,0.214285714285714,0,0,1,0,0,1,0.5,3.04617112059286,3.83606557377049,1.21428571428571,1.5,5.99782650540567,0.65572040902009,https://www.thestar.com.my/news/nation/2021/05/24/report-almost-10000-kelantan-residents-failed-to-show-up-for-vaccination
0.652584339213865,1,1,0.311111111111111,0.906291834002677,0.457831325301205,0.966532797858099,1,0.37037037037037,0,1,0,0.5,1,0,0.5,2.96369545032498,3.33065595716198,1.37037037037037,2,6.04045111116083,0.601000911206986,https://www.aljazeera.com/news/2021/5/23/israel-gaza-ceasefire-holds-as-un-launches-appeal-for-aid
0.745700245700246,0,1,0.182142857142857,0.955357142857143,0.642857142857143,1,1,0.571428571428571,0.625,1,1,1,0,0,0,1.9278431028431,3.59821428571429,3.19642857142857,1,6.07655372499123,0.60878759900499,https://dronedj.com/2021/05/24/nasa-aam-drone-delivery-air-taxis/
0.753783951897159,0.918032786885246,0.995014955134596,0.58185443668993,0.985044865403789,0.680957128614158,1,1,0.344262295081967,0,0,1,1,0,0,0.5,3.24868613060693,3.66600199401795,1.34426229508197,1.5,6.09934401231678,0.707511874254534,https://www.wsj.com/articles/samsung-family-art-trove-needs-a-home-and-towns-are-vying-to-adopt-11621790214?mod=hp_featst_pos5
0.646516393442623,1,1,0,1,0.63855421686747,1,1,0.5,0,1,1,0,0,0.5,0.5,2.64651639344262,3.63855421686747,2.5,1,6.11566913144381,0.655223531331312,https://www.thebureauinvestigates.com/stories/2021-05-19/loophole-lets-soya-farmers-tear-down-the-amazon
0.978813559322034,1,1,0.524786324786325,0.99465811965812,0.631410256410257,1,1,0.157894736842105,0,0,1,0.5,0,0.5,0.5,3.50359988410836,3.62606837606838,1.15789473684211,1.5,6.11722687313677,0.699996187774957,https://www.tampabay.com/news/st-petersburg/2021/05/21/hillsborough-republicans-take-aim-at-countys-democratic-commission-majority/
0.939759036144578,1,1,0.271207430340557,0.984520123839009,0.613003095975232,1,1,0,0,0,1,1,0,0.5,0.5,3.21096646648513,3.59752321981424,1,2,6.13030605393711,0.669051600127796,https://www.nbcnews.com/news/world/climbing-guide-says-coronavirus-outbreak-mount-everest-has-infected-least-n1268239
0.440298507462687,0.84375,0.984472049689441,0.259006211180124,1,0.588509316770186,1,1,0.5,0.75,1,1,0.5,0,0,0,2.52752676833225,3.58850931677019,3.25,0.5,6.16627255318902,0.678276362247633,https://dronedj.com/2021/05/24/fbi-hunting-souped-up-drone-that-air-trolled-a-border-patrol-chopper/
0.973404255319149,1,1,0,1,0.541984732824427,1,1,0.375,0,1,1,0,0,0.5,0.5,2.97340425531915,3.54198473282443,2.375,1,6.18149311758974,0.66438165114292,https://www.thebureauinvestigates.com/stories/2021-05-10/revealed-thousands-of-pandemic-deaths-in-home-care
0.714539007092199,1,0.994337485843714,0.332502831257078,0.994337485843714,0.626274065685164,1,1,0.25,0,1,1,0,0,1,0,3.04137932419299,3.62061155152888,2.25,1,6.19499429732617,0.680962917254657,https://www.sciencemag.org/news/2021/05/new-type-imager-could-help-spot-smuggled-nuclear-materials
0.701603665521191,0.936708860759494,0.995911692559281,0.536058871627146,1,0.472608340147179,0.995911692559281,1,0.291139240506329,0,0,1,0.5,0,1,0.5,3.17028309046711,3.46852003270646,1.29113924050633,2,6.20621397729994,0.677862133679473,https://apnews.com/article/health-government-and-politics-51ebd4f82664aacc5394c1863cd6a5f2
0.285979228486647,1,0.978292329956584,0.320115774240231,1,0.638205499276411,0.985528219971057,1,0.242424242424242,1,0,1,0.5,0,1,0,2.58438733268346,3.62373371924747,2.24242424242424,1.5,6.21909080897198,0.663364600566215,https://o.canada.com/news/world/europeans-savor-croissants-and-beers-as-cafes-reopen
0.969135802469136,0.857142857142857,1,0.37546362339515,0.985734664764622,0.657631954350927,1,1,0.114285714285714,0,1,1,0.5,0,0,0.5,3.20174228300714,3.64336661911555,2.11428571428571,1,6.22462163525525,0.691365031015427,https://www.jpost.com/international/belarus-use-of-military-aircraft-to-nab-journalist-show-new-world-order-668976
0.896694214876033,1,1,0.494520547945205,1,0.571917808219178,1,1,0,0,0,1,0,0,1,1,3.39121476282124,3.57191780821918,1,2,6.22695785690026,0.67046894304461,https://www.pattayamail.com/news/pattaya-businesses-cook-up-free-meals-for-vaccination-staff-356742
0.36280487804878,0.6,1,0.472727272727273,0.898989898989899,0.686868686868687,0.97979797979798,1,0.48,0,0,1,1,0,1,0.5,2.43553215077605,3.56565656565657,1.48,2.5,6.23824294777039,0.643708988078023,https://o.canada.com/life/relationships/ask-amy-mom-wonders-about-deadnaming-trans-child
0.767499381647292,1,1,0.440915208613728,0.993270524899058,0.549125168236878,0.993270524899058,1,0.241379310344828,0,0,1,0.5,0,0.5,1,3.20841459026102,3.53566621803499,1.24137931034483,2,6.24091257415053,0.681241953086798,https://www.smh.com.au/national/nsw/nsw-labor-boss-to-ask-jodi-mckay-to-stand-down-as-party-leader-20210524-p57uq5.html
0,1,0.997134670487106,0.595988538681948,0.959885386819484,0.581661891117478,0.991404011461318,1,0.545454545454545,0.947368421052632,0.894736842105263,1,0.5,0,0,0,2.59312320916905,3.53295128939828,3.38755980861244,0.5,6.25852144198736,0.70837448730153,https://theintercept.com/2021/05/21/gaza-bombing-hospital-israel/
0.478787878787879,1,1,0.238461538461538,1,0.723557692307692,1,1,0.44,0.166666666666667,1,1,0,0,0.5,0.5,2.71724941724942,3.72355769230769,2.60666666666667,1,6.27967111013986,0.681162714097497,https://eu.freep.com/story/news/local/michigan/2021/05/23/whitmer-violating-social-distancing-rules-landshark-bar-grill/5234473001/
0.772727272727273,1,1,0.294444444444444,1,0.75,0.986111111111111,1,0.25,0,0,1,1,0,0.5,0.5,3.06717171717172,3.73611111111111,1.25,2,6.28330176767677,0.691952129995608,https://www.ekathimerini.com/news/1161672/austria-slovenia-czech-republic-say-no-need-for-eu-talks-delay/
0.763138415988157,0.918032786885246,1,0.551297405189621,0.99001996007984,0.625748502994012,1,1,0.229508196721311,0,1,1,0,0,0.5,0.5,3.23246860806302,3.61576846307385,2.22950819672131,1,6.29859079241137,0.70107916207788,https://eu.usatoday.com/story/sports/columnist/nancy-armour/2021/05/23/simone-biles-gymnastics-officials-foolish-punishing-her-talent/5232267001/
0,0.841269841269841,1,0.436749116607774,0.996466431095407,0.526501766784452,1,1,0.587301587301587,0.91304347826087,0.782608695652174,1,0.5,0,0,0.5,2.27801895787761,3.52296819787986,3.28295376121463,1,6.30246307310757,0.673923852952556,https://theintercept.com/2021/05/20/covid-vaccine-patent-waiver-conflicts/
0.735632183908046,1,1,0.224390243902439,0.984756097560976,0.557926829268293,0.969512195121951,1,0.142857142857143,0,1,1,1,0,0,0.5,2.96002242781048,3.51219512195122,2.14285714285714,1.5,6.32192168288678,0.684131627566008,https://www.jpost.com/breaking-news/three-suspects-in-bat-yam-lynching-charged-with-attempted-murder-668968
0.96031746031746,1,0.959016393442623,0.249180327868852,1,0.590163934426229,1,1,0.4,0,1,1,0,0,0,1,3.16851418162894,3.59016393442623,2.4,1,6.34917382253448,0.700326963762459,https://www.news.com.au/breaking-news/nato-ambassadors-to-discuss-belarus-forcible-landing/news-story/be1c04ac6d12dfdb33d4cbee77a5196d
0.969405594405594,0.75609756097561,1,0.597664413030117,0.993853718500307,0.609711124769514,0.993853718500307,0,0.097560975609756,0.666666666666667,1,1,0.5,0,0,1,3.32316756841132,2.59741856177013,2.76422764227642,1.5,6.36550860778617,0.698385614511065,https://www.theatlantic.com/ideas/archive/2021/05/1921-tulsa-race-massacre-economic-census-survivors/618968/
0.755366161616161,0.857142857142857,0.983136593591905,0.346711635750422,0.991568296795953,0.569983136593592,0.983136593591905,1,0.228571428571429,0.666666666666667,0.333333333333333,1,0.5,0,0.5,0.5,2.94235724810135,3.54468802698145,2.22857142857143,1.5,6.38476043978389,0.681252813609475,https://vancouversun.com/entertainment/celebrity/michael-jacksons-relatives-slam-martin-bashir-over-king-of-pop-documentary/wcm/79ac398c-4b1b-48bd-9d6a-0ae695939df1
0.420037926675095,1,0.981549815498155,0.543173431734317,1,0.66789667896679,1,1,0.125,0,0,1,1,0,1,0.5,2.94476117390757,3.66789667896679,1.125,2.5,6.39853615804647,0.686388666173256,https://www.thestar.com.my/news/nation/2021/05/24/citf-debunks-online-claim-says-rm35bil-spent-to-buy-vaccines-for-385-million-people
0.978260869565217,1,0.956896551724138,0.363793103448276,1,0.612068965517241,0.956896551724138,1,0.388888888888889,0,0,1,0,1,0.5,0.5,3.29895052473763,3.56896551724138,1.38888888888889,2,6.41050308179244,0.685983744238992,https://thehill.com/homenews/media/555035-cnn-anchor-marjorie-taylor-greene-comments-make-me-sick
0.978260869565217,1,0.956896551724138,0.363793103448276,1,0.612068965517241,0.956896551724138,1,0.388888888888889,0,0,1,0,1,0.5,0.5,3.29895052473763,3.56896551724138,1.38888888888889,2,6.41050308179244,0.685983744238992,https://thehill.com/homenews/media/555035-cnn-anchor-marjorie-taylor-greene-comments-make-me-sick
0.768589743589743,1,1,0.245751633986928,0.991830065359477,0.591503267973856,0.991830065359477,1,0.181818181818182,0,1,1,0.5,0,0.5,0.5,3.01434137757667,3.57516339869281,2.18181818181818,1.5,6.41957684880479,0.686807281947947,https://www.reuters.com/world/middle-east/iran-has-told-iaea-it-is-extending-monitoring-deal-month-website-2021-05-24/
0.661981258366801,0,1,0.368685927306617,0.962721342031687,0.464119291705498,0.986020503261883,1,0.576923076923077,0.95,0.85,1,0.5,0,0,1,2.03066718567342,3.41286113699907,3.37692307692308,1.5,6.45028212474723,0.618416009705907,https://www.theatlantic.com/ideas/archive/2021/05/democrats-voting-rights-filibuster/618964/
0.556040756914119,1,0.9953095684803,0.45891181988743,0.9953095684803,0.676360225140713,1,1,0.142857142857143,0,1,1,0.5,0,0,1,3.01026214528185,3.67166979362101,2.14285714285714,1.5,6.4529931761,0.700573061518571,https://www.theglobeandmail.com/canada/british-columbia/article-bc-logging-blockade-comes-to-a-head-as-rcmp-start-arresting-protesters/
0.918032786885246,1,1,0.175903614457831,1,0.593373493975903,0.984939759036144,1,0.153846153846154,0,0,1,1,0,0.5,1,3.09393640134308,3.57831325301205,1.15384615384615,2.5,6.4538098801258,0.677963281383663,https://www.thejakartapost.com/news/2021/05/24/jack-ma-to-step-down-as-president-of-his-business-school-ft-.html
0.940944881889764,1,1,0.465822784810127,1,0.667721518987342,1,1,0.772727272727273,0,1,1,0,0,0.5,0,3.40676766669989,3.66772151898734,2.77272727272727,0.5,6.46701028650907,0.756967639201702,https://www.foxnews.com/politics/dovere-book-obama-parasite
0.749860646599777,1,1,0.438095238095238,0.992784992784993,0.567099567099567,0.992784992784993,1,0.114285714285714,0,1,1,1,0,0,0.5,3.18795588469502,3.55266955266955,2.11428571428571,1.5,6.47181946978143,0.713266632548296,https://www.jpost.com/israel-news/gantz-orders-seizure-of-hamas-terror-items-as-gaza-borders-remain-closed-668974
0.963054187192118,1,1,0.291346153846154,0.987980769230769,0.699519230769231,1,1,0,0,0,1,1,0,0.5,1,3.25440034103827,3.6875,1,2.5,6.52618771314892,0.692397688518378,https://www.thejakartapost.com/life/2021/05/23/chinas-mars-rover-starts-roaming-the-red-planet-.html
0.615384615384616,1,1,0.139890710382514,0.972677595628415,0.726775956284153,1,1,0,0,0,1,1,0,1,1,2.75527532576713,3.69945355191257,1,3,6.53420554854981,0.654319498510518,https://www.belfasttelegraph.co.uk/news/northern-ireland/alarm-as-motorist-drives-on-wrong-side-of-belfast-to-newry-a1carriageway-40460508.html
0.716293864149394,1,0.99001996007984,0.417564870259481,0.99500998003992,0.600798403193613,1,1,0.235294117647059,0.666666666666667,0.333333333333333,1,0.5,0,1,0,3.12387869448872,3.59580838323353,2.23529411764706,1.5,6.53436324710582,0.71032640438775,https://vancouversun.com/pmn/health-pmn/no-ones-safe-anymore-japans-osaka-city-crumples-under-covid-19-onslaught/wcm/bf3f69ba-3a72-409a-a2ad-50bcdf7f7442
0.97907949790795,1,0.989711934156378,0.360493827160494,0.938271604938271,0.578189300411523,1,1,0.114285714285714,0.5,0.5,1,1,0,0.5,0,3.32928525922482,3.51646090534979,2.11428571428571,1.5,6.53751992428771,0.719167202205425,https://www.huffpost.com/entry/india-coronavirus-death-toll_n_60ab32f0e4b0a24c4f7def02
0.952229299363057,1,1,0.649392712550607,0.994939271255061,0.638157894736842,1,1,0.25,0.5,0.5,1,0.5,0,0,0.5,3.60162201191366,3.6330971659919,2.25,1,6.55294948619098,0.755166568189641,https://www.latimes.com/california/story/2021-05-23/gas-tax-hike-slow-progress-fixing-roads-california
0.793226381461675,1,1,0.360427807486631,1,0.665775401069518,1,1,0.166666666666667,0,1,1,1,0,0.5,0,3.15365418894831,3.66577540106952,2.16666666666667,1.5,6.55381016042781,0.720983492211114,https://www.npr.org/2021/05/24/999678185/biden-administration-extends-temporary-protected-status-for-haitians-in-u-s
0.715745058849656,1,1,0.345669291338583,0.970472440944882,0.606299212598425,1,1,0.15,0,1,1,0.75,0,0.5,0.5,3.06141435018824,3.57677165354331,2.15,1.75,6.58636625233222,0.703132230382681,https://economist.com.na/61310/headlines/independent-investment-platform-seeks-to-aquire-landmark-safari-hotel-transaction-subject-to-approval-by-the-namibian-competition-commission/
0.463054187192118,0.852941176470588,1,0.397149643705463,1,0.631828978622328,1,1,0.205882352941176,0,1,1,1,0,0.5,0.5,2.71314500736817,3.63182897862233,2.20588235294118,2,6.5942852118323,0.689208847740843,https://www.bloomberg.com/news/articles/2021-05-24/china-accuses-u-s-of-hyping-theory-coroavirus-escaped-from-lab?srnd=premium-europe
0.968354430379747,1,1,0.252631578947368,0.954233409610984,0.59954233409611,0.965675057208238,1,0.333333333333333,0,0,1,1,0,0.5,1,3.22098600932711,3.51945080091533,1.33333333333333,2.5,6.60860633973486,0.703673774299595,https://www.latimes.com/california/story/2021-05-23/police-identify-man-accused-of-antisemitic-attack-outside-westside-restaurant
0.954819277108434,1,1,0.449679897567222,0.99359795134443,0.526248399487836,1,1,0.179487179487179,0,1,1,0,0,0.5,1,3.40449917467566,3.51984635083227,2.17948717948718,1.5,6.62739544062194,0.713362839459019,https://www.iranfocus.com/en/iran-general/46985-irans-state-run-outlets-warn-regime-do-not-miss-the-opportunity/
0.654654654654655,0.772727272727273,0.98,0.4,1,0.44,1,1,0.363636363636364,0,1,1,0,1,0.5,0.5,2.80738192738193,3.44,2.36363636363636,2,6.63188643188643,0.663115160615161,https://thehill.com/policy/555038-trump-impeachment-witness-suing-pompeo-for-legal-fees
0.755472986543482,0.905660377358491,1,0.578531073446328,1,0.580979284369115,1,1,0.320754716981132,0,1,1,0,0,0.5,1,3.2396644373483,3.58097928436911,2.32075471698113,1.5,6.65087402418659,0.718129927313127,https://www.iranfocus.com/en/nuclear/46826-iran-disappointed-with-nuclear-negotiations-concerned-about-an-uprising-by-the-starving-people/
0.706896551724138,1,1,0.214634146341463,0.926829268292683,0.695121951219512,1,1,0.133333333333333,0,1,1,1,0,0.5,0.5,2.9215306980656,3.62195121951219,2.13333333333333,2,6.67300953181946,0.698620202094075,https://www.reuters.com/world/middle-east/blinken-travel-middle-east-amid-israeli-palestinian-conflict-2021-05-24/
0.586482881280569,1,0.988179669030733,0.46241134751773,1,0.509456264775414,0.994089834515367,1,0.441176470588235,0.2,1,1,0.5,0,0,1,3.03707389782903,3.50354609929078,2.64117647058824,1.5,6.67612279231753,0.723640642582075,https://www.independent.co.uk/news/world/europe/belarus-ryanair-news-alexander-lukashenko-b1852651.html
0.973776223776224,1,0.984051036682616,0.389792663476874,1,0.593301435406699,0.992025518341308,1,0.25,0.666666666666667,0.333333333333333,1,0.5,0,0.5,0.5,3.34761992393571,3.58532695374801,2.25,1.5,6.67684179855232,0.729548254948713,https://vancouversun.com/pmn/health-pmn/taiwan-slams-whos-indifference-after-failing-to-get-into-key-meeting/wcm/726f915e-e495-4c51-8ce2-19313b1eba95
0.936386768447837,0.803921568627451,1,0.571323529411765,0.986213235294117,0.623161764705882,1,1,0.294117647058823,0,1,1,0,0,0.5,1,3.31163186648705,3.609375,2.29411764705882,1.5,6.69695282096617,0.719804092396999,https://www.iranfocus.com/en/life-in-iran/46998-iran-loses-360-square-meters-of-its-nature-every-second/
0.967472118959108,0.827586206896552,1,0.513023610053313,1,0.623000761614623,1,1,0.298850574712644,1,1,0,1,0,0.5,0,3.30808193590897,3.62300076161462,2.29885057471264,1.5,6.70620829514765,0.697846798322711,https://www.bbc.com/news/world-europe-57224452
0.957337883959044,1,1,0.418289085545723,0.992625368731563,0.660766961651918,1,1,0.25,0,0,1,0.5,0,1,1,3.37562696950477,3.65339233038348,1.25,2.5,6.73688706243016,0.716362073274879,https://www.belfasttelegraph.co.uk/news/northern-ireland/northern-irelands-latest-move-out-of-lockdown-hailed-as-enormous-step-forward-40461296.html
0.981108312342569,1,1,0.516256157635468,1,0.532019704433497,1,1,0.5,1,1,0,0.75,0,0.5,0,3.49736446997804,3.5320197044335,2.5,1.25,6.73711510900721,0.720653239411241,https://www.bbc.com/news/uk-england-57223755
0.775073746312685,1,1,0.476855895196506,0.982532751091703,0.497816593886463,1,1,0.552631578947368,0,1,1,0.5,0,0,1,3.25192964150919,3.48034934497817,2.55263157894737,1.5,6.7405691033967,0.74115987069852,https://www.independent.co.uk/news/health/police-manslaughter-east-kent-nhs-maternity-b1850946.html
0.985294117647059,1,1,0.209404388714733,0.984326018808777,0.780564263322884,1,1,0.333333333333333,0,0,1,1,0,0.5,1,3.19469850636179,3.76489028213166,1.33333333333333,2.5,6.74557632614174,0.719358636189926,https://www.thejakartapost.com/life/2021/05/07/facebook-fights-influence-for-hire-campaigns-.html
0.908675799086758,1,1,0.570777027027027,0.993665540540541,0.533361486486486,0.991554054054054,0,0.206106870229008,0.111111111111111,1,1,0.5,0,1,1,3.47945282611379,2.51858108108108,2.31721798134012,2.5,6.75953243033437,0.721678940823123,https://time.com/6046298/america-racial-inequality/
