form_score_spelling,form_score_punctuation,form_score_capitalization,form_score_complexity,neut_score_superlatives,neut_score_emotional,neut_score_banned,neut_score_slurs,tran_score_citations,tran_score_external_references,tran_score_broken_links,tran_score_author,lay_score_photos,lay_score_video,lay_score_font_size,lay_score_font_type,score_formality,score_neutrality,score_transparency,score_layout,credibility_score,credibility_score_weighted,url
0.593260721579305,1,0.889975550122249,0.207334963325183,0.963325183374083,0.425427872860635,0.975550122249389,0,0.869565217391304,0,1,1,0,0,0.5,0,2.69057123502674,2.36430317848411,2.8695652173913,0.5,5.26527476931384,0.62785602403295,https://davidduke.com/national-bugle-radio-dr-slattery-eyewitness-report-from-charlottesville-with-mark-dankof-analysis/
0.689393939393939,0.0625,1,0.229315960912052,0.98371335504886,0.478827361563518,1,1,0,0,0,1,1,0,0.5,0.5,1.98120990030599,3.46254071661238,1,2,5.27734413557398,0.507796399771686,http://dailybuzzlive.com/study-finds-starbucks-ice-dirtier-than-toilet-water/
0.78596757852077,0.333333333333333,1,0.345762711864407,1,0.728813559322034,1,1,0.266666666666667,0,0,1,0,0,0.5,0.5,2.46506362371851,3.72881355932203,1.26666666666667,1,5.28783990606701,0.569573206287485,https://www.breitbart.com/clips/2021/05/23/rand-paul-on-covid-im-not-getting-vaccinated-because-ive-already-had-the-disease/
0,0,0.981637899375689,0.925670216672787,0.994491369812706,0.605214836577304,0.903598971722365,0,0.063559322033898,1,1,1,0.5,0,0,0.5,1.90730811604848,2.50330517811238,3.0635593220339,1,5.29635788512172,0.553859938172358,https://www.krbcnews.com/dallas-transgender-woman-caught-taking-pictures-of-underage-girls-at-target/
0.774258760107817,0,1,0.373814898419865,0.988713318284425,0.616252821670429,0.977426636568849,1,0.344827586206897,0.2,0.2,1,0,0,0.5,0.5,2.14807365852768,3.5823927765237,1.7448275862069,1,5.29705876328642,0.54117288279859,https://www.eutimes.net/2021/05/dating-websites-and-apps-now-have-a-filter-for-who-is-vaccinated-or-not/
0.693486590038314,0.347826086956521,1,0.429591836734694,0.980867346938775,0.566326530612245,1,1,0,0,0,1,0,0,1,0.5,2.47090451372953,3.54719387755102,1,1.5,5.32381149455034,0.546244117663144,https://immediatesafety.org/why-jim-comey-let-hillary-skate-or-did-he/
0.607976125881715,0.5,0.973776223776224,0.322377622377622,1,0.536713286713286,0.965034965034965,1,0.125,0,1,1,0.5,0,0,0,2.40412997203556,3.50174825174825,2.125,0.5,5.33179888986488,0.584579255701481,https://barenakedislam.com/2021/05/23/uk-sussex-family-fined-200-after-discovering-a-sudanese-illegal-alien-muslim-invader-hiding-in-their-car-roof-box/
0.949664429530201,1,1,0.417391304347826,0.906832298136646,0.503105590062112,1,1,0.260869565217391,0,0,1,0,0,0.5,0,3.36705573387803,3.40993788819876,1.26086956521739,0.5,5.33616449205886,0.641005116475486,https://drrichswier.com/2021/05/20/terrorist-black-lives-matter-declares-solidarity-with-terrorist-hamas-in-war-against-jews/
0.963768115942029,1,1,0.363120567375887,1,0.734042553191489,0.9822695035461,1,0,0,0,1,0,0,0,0.5,3.32688868331792,3.71631205673759,1,0.5,5.33950046253469,0.63988054538873,https://dailyoccupation.com/8-things-people-dont-realize-youre-doing-because-youre-highly-awakened/
0.871794871794872,1,1,0,1,0.684684684684684,1,0,0,0,0,1,1,0,0.5,0.5,2.87179487179487,2.68468468468468,1,2,5.34779972279972,0.591867787519961,https://prntly.com/2020/09/16/democrats-want-this-video-of-biden-dancing-taken-off-facebook-immediately/
0.719046291132181,0.615384615384616,0.706840390879479,0.307491856677524,1,0.649837133550488,0.97557003257329,1,0.115384615384615,0,0,1,0,0,1,0.5,2.3487631540738,3.62540716612378,1.11538461538462,1.5,5.36847183473887,0.572590257381468,https://immediatesafety.org/former-president-obama-proving-spying-is-not-always-a-bad-thing/
0,0,1,0.120415224913495,0.965397923875432,0.567474048442907,1,1,0.461538461538462,0,0,1,1,0,0.5,1,1.12041522491349,3.53287197231834,1.46153846153846,2.5,5.38426603673143,0.482611588802352,https://threepercenternation.com/2021/05/23/cdc-has-been-busted-manipulating-bogus-vaccine-death-data/
0.861111111111111,1,1,0,1,0.787234042553192,1,1,0,0,0,1,0,0,0.5,0.5,2.86111111111111,3.78723404255319,1,1,5.40521572104019,0.599856100318635,https://www.jihadwatch.org/2021/05/nyc-lincoln-center-honors-far-left-activist-who-called-osama-bin-laden-one-of-the-people-that-i-admire
0.903065825067628,0.977777777777778,0.995215311004785,0.636044657097289,0.995215311004785,0.593301435406699,0.992025518341308,1,0.084444444444445,0,0,1,0,0,0.5,0,3.51210357094748,3.58054226475279,1.08444444444444,0.5,5.42318142509045,0.662207050687757,https://barnesreview.org/martyrdom-imperial-russia/
0.925373134328358,1,1,0.084955752212389,1,0.734513274336283,0.95575221238938,1,0,0,0,1,0,0,0.5,0.5,3.01032888654075,3.69026548672566,1,1,5.43787148329151,0.610017055928514,https://prntly.com/2021/03/15/bank-of-america-has-police-break-elderly-womans-foot-for-not-wearing-mask/
0,1,1,0.179228486646884,1,0.56973293768546,0.985163204747775,1,0.5,0,0,1,1,0,0,0.5,2.17922848664688,3.55489614243323,1.5,1.5,5.45882789317507,0.604883240872146,https://www.krbcnews.com/breaking-kardashian-suspected-in-princes-death-warrant-issued-following-investigation/
0.534313725490196,0.285714285714286,1,0.158801498127341,0.9812734082397,0.644194756554307,1,1,0.142857142857143,0,0,1,1,0,1,0,1.97882950933182,3.62546816479401,1.14285714285714,2,5.46697176061436,0.540818496426416,https://pollhype.com/article/sarah-huckabee-sanders-say-trump-will-revoke-security-clearances-of-obama-era-officials
0.746774326101249,0,0.9945295404814,0.786797957695113,0.9954412837345,0.562363238512035,0.989970824215901,0,0.110824742268041,0.714285714285714,0.857142857142857,1,1,0,0,0,2.52810182427776,2.54777534646244,2.68225331369661,1,5.47383155277301,0.597701303932298,https://vigilantcitizen.com/latestnews/ties-between-bill-gates-and-jeffrey-epstein-cited-as-a-cause-of-divorce-with-melinda-gates/
0.582813474734872,0,0.98936170212766,0.402127659574468,0.984042553191489,0.627659574468085,1,0,0.325301204819277,0.347826086956522,1,1,1,0,0.5,0,1.974302836437,2.61170212765957,2.6731272917758,1.5,5.47445765992023,0.557965407923262,https://beforeitsnews.com/paranormal/2021/05/new-david-wilcock-human-ets-full-disclosure-in-the-1950s-what-did-they-say-2553533.html
0.872365339578454,0,0.999385145105755,0.774028529267093,0.988317757009346,0.586202656173143,0.99262174126906,1,0.096774193548387,0,0,1,1,0,0.5,0,2.6457790139513,3.56714215445155,1.09677419354839,1.5,5.50605960121952,0.593539668121511,https://gatesofvienna.net/2016/11/the-barbarians-who-sacked-rome-came-into-the-empire-as-refugees/
0.772727272727273,1,1,0.13859649122807,1,0.451754385964912,1,1,0,0,0,1,0,0,1,0.5,2.91132376395534,3.45175438596491,1,1.5,5.53942384370016,0.591945773524721,http://news4ktla.com/9-year-old-murders-parents-turn-off-wifi-punishment/
0.466340621403912,0.53125,1,0.359763313609468,0.992603550295858,0.349112426035503,0.948224852071006,1,0.21875,0,1,1,0.5,0,0.5,0,2.35735393501338,3.28994082840237,2.21875,1,5.54127797713484,0.583690347320433,https://nypost.com/2021/05/17/no-us-policing-doesnt-trace-its-roots-to-heinous-slave-patrols/
0.147611788617886,0.6875,0.990476190476191,0.384761904761905,1,0.466666666666666,0.990476190476191,1,0.34375,1,0.4,1,0,0,0.5,0,2.21034988385598,3.45714285714286,2.74375,0.5,5.56952671312427,0.598425869817704,https://drrichswier.com/2021/05/23/say-her-name-american-hero-ashli-babbitts-family-suing-capitol-police-for-fatal-jan-6-shooting/
0.938380281690141,0.864864864864865,1,0.4096,0.992,0.72,0.992,1,0,0,0,0,0.5,0,0.5,1,3.21284514655501,3.704,0,2,5.57302821659688,0.581137180781516,http://cityworldnews.com/donald-trumps-classmate-speaks-out/
0.901315789473684,0,1,0.707109004739336,0.993680884676146,0.598736176935229,0.96998420221169,0,0.269230769230769,0.75,0.75,1,1,0,0,0,2.60842479421302,2.56240126382306,2.76923076923077,1,5.58753551704178,0.613792976393972,https://vigilantcitizen.com/latestnews/demi-lovato-gender-reveal-parties-are-transphobic/
0.508333333333333,0.901960784313725,0.992401215805471,0.443161094224924,0.954407294832827,0.680851063829787,0.977203647416413,1,0,0,0,1,0.5,0,1,0,2.84585642767745,3.61246200607903,1,1.5,5.5989490210978,0.62139799490564,https://infostormer.com/jews-whine-about-increasing-anti-semitic-incidents/
0.950980392156863,1,1,0.036601307189543,1,0.411764705882353,1,1,0.076923076923077,0,1,1,0,0,0.5,0,2.98758169934641,3.41176470588235,2.07692307692308,0.5,5.6101684263449,0.619093055282314,https://barnesreview.org/tunnel-rats-vietnam/
0.904040404040404,0.567901234567901,0.973142345568487,0.458728737690242,0.995523724261415,0.583706356311549,0.932855863921218,1,0.061728395061728,0,0,0,1,0,0.5,1,2.90381272186703,3.51208594449418,0.061728395061728,2.5,5.61101691338934,0.557647212418014,http://cityworldnews.com/stop-lying-you-love-donald-trump/
0.957983193277311,1,1,0.18019801980198,1,0.777227722772277,1,1,0.0625,0,0,1,0.5,0,0.5,0,3.13818121307929,3.77722772277228,1.0625,1,5.61119308490723,0.647218082239353,https://www.dutchsinse.com/10-07-2020-new-madrid-seismic-zone-thermal-releases-hot-spots-possible-sign-of-earthquake/
0.956896551724138,1,1,0.17029702970297,1,0.702970297029703,1,1,0.166666666666667,0,0,1,0,0,1,0,3.12719358142711,3.7029702970297,1.16666666666667,1,5.62301909070217,0.637563396519562,https://pollhype.com/article/voters-want-the-truth-and-trump-is-the-only-honest-politician
0.954954954954955,0.72972972972973,0.992743105950653,0.340783744557329,0.941944847605225,0.521044992743106,0.941944847605225,1,0.243243243243243,0.333333333333333,1,1,0,0,0,0,3.01821153519267,3.40493468795356,2.57657657657658,0,5.62482674982675,0.643562512471454,https://therightscoop.com/arrests-in-pro-palestinian-anti-semitic-attacks-on-jewish-americans-in-lib-enclaves-of-new-york-and-los-angeles/
1,1,1,0.430769230769231,1,0.58041958041958,1,1,0,0,0,1,0,0,0.5,0.5,3.43076923076923,3.58041958041958,1,1,5.63199300699301,0.650136819702037,https://prntly.com/2020/02/29/iran-likely-has-tens-of-thousands-more-coronavirus-cases-than-its-reporting/
0.969696969696969,1,1,0.193288590604027,1,0.546979865771812,1,1,0.333333333333333,0,0,1,0,0,1,0,3.162985560301,3.54697986577181,1.33333333333333,1,5.65206172462884,0.642603743887666,https://tmzworldnews.com/bernie-sanders-we-most-certainly-can-cancel-all-student-debt/307/
0,1,0.970472440944882,0.333858267716535,1,0.645669291338583,1,1,0.111111111111111,0,0,1,1,0,1,0,2.30433070866142,3.64566929133858,1.11111111111111,2,5.66319444444444,0.608069915173647,https://www.react365.com/5974ba0b43adc/bigfoot-sighting-at-jackson-lake-campground-near-oak-hill-ohio.html
0.937275985663083,0,1,0.190253411306043,0.980506822612086,0.366471734892787,0.990253411306043,1,0.1,1,0,1,1,0,0.5,0,2.12752939696913,3.33723196881092,2.1,1.5,5.66547585361253,0.546935770937395,https://www.gaia.com/article/could-cobra-venom-replace-opioids-in-treating-chronic-pain
0,1,1,0.439766081871345,1,0.7953216374269,1,1,0.423076923076923,0,0,1,1,0,0.5,0,2.43976608187134,3.7953216374269,1.42307692307692,1.5,5.72385290148448,0.652438928983551,https://weeklyworldnews.com/headlines/181973/woman-marries-phone/
0.356012839619397,0,1,0.667862481315396,0.982561036372696,0.61136023916293,0.982561036372696,1,0.065693430656934,0.333333333333333,0.666666666666667,1,1,0,0.5,0,2.02387532093479,3.57648231190832,2.06569343065693,1.5,5.72878191468753,0.57684363356273,https://foodbabe.com/is-this-weedkiller-in-your-favorite-hummus-brand-sabra-whole-foods-harris-teeter/
0.959584295612009,0.551282051282051,1,0.462720664589823,0.989615784008307,0.517133956386293,0.994807892004154,1,0.192307692307692,0.5,1,1,0,0,0,0,2.97358701148388,3.50155763239875,2.69230769230769,0,5.72965771011896,0.645830412880364,https://dailysurge.com/2021/05/free-government-money-may-buy-votes-help-in-short-term-but-its-bad-for-people-society/
0.971671388101983,0.852941176470588,1,0.375710594315245,1,0.612403100775194,0.98062015503876,1,0.382352941176471,0,0,1,0,0,0.5,0.5,3.20032315888782,3.59302325581395,1.38235294117647,1,5.7348120974239,0.656496970761024,https://www.eutimes.net/2021/05/belgian-veteran-goes-rambo-goes-underground-to-fight-lockdown-tyrant-regime/
0.325396825396825,1,1,0.410434782608696,1,0.478260869565218,0.991304347826087,1,0,0,0,1,0.5,0,0.5,1,2.73583160800552,3.4695652173913,1,2,5.75337301587302,0.612170612416359,http://www.thebigriddle.com/2016/12/every-sip-of-this-3-ingredient-tea.html
1,1,1,0.247272727272727,0.981818181818182,0.509090909090909,1,1,0.5,0.25,0.25,0,1,0,0.5,0,3.24727272727273,3.49090909090909,1,1.5,5.77386363636364,0.629288537549407,https://creativitymovement.net/news/medicines-and-medical-errors-the-biggest-killers/
0,1,0.972727272727273,0.410909090909091,1,0.654545454545454,1,1,0.2,0,0,1,1,0,1,0,2.38363636363636,3.65454545454545,1.2,2,5.77386363636364,0.626719367588933,https://www.react365.com/596625b958215/new-york-city-woman-loses-her-temper-causes-black-hole-to-swallow-her-entire-town.html
0.757513661202186,0,0.988998899889989,0.495929592959296,1,0.66996699669967,0.977997799779978,0,0.369565217391304,0.5,1,1,0.5,0,0.5,0.5,2.24244215405147,2.64796479647965,2.8695652173913,1.5,5.78748260495151,0.589081618658008,https://www.teaparty.org/attorney-reveals-shocking-presidential-election-bombshell-vote-tabulator-machine-totals-can-be-changed-464856/
0.739170225747407,1,1,0.318421052631579,0.983552631578947,0.523026315789473,0.950657894736842,1,0.266666666666667,0,0,1,0,0,1,0.5,3.05759127837899,3.45723684210526,1.26666666666667,1.5,5.80093424196932,0.638293597052025,http://news4ktla.com/fda-admits-chemicals-food-might-make-people-kill/
0.944134078212291,1,1,0.171608832807571,0.98422712933754,0.589905362776025,0.952681388012618,1,0.1875,0,0,0,1,0,0.5,1,3.11574291101986,3.52681388012618,0.1875,2.5,5.83128549446628,0.592567001177698,http://cityworldnews.com/subway-jared-endorses-good-friend-ted-cruz/
0.976303317535545,0,0.978632478632479,0.439316239316239,1,0.754273504273504,1,1,0.181818181818182,0,0,1,0.5,0,1,0.5,2.39425203548426,3.7542735042735,1.18181818181818,2,5.83146482598497,0.581363965384159,https://www.usasupreme.com/breaking-the-state-of-wisconsin-authorized-an-audit-of-the-2020-election/
0,1,1,0.155414012738853,1,0.442675159235669,0.984076433121019,1,0.285714285714286,0,0,1,1,0,1,0.5,2.15541401273885,3.42675159235669,1.28571428571429,2.5,5.85492493175614,0.593786841792934,http://tdtalliance.com/starbucks-releases-commemorative-black-lives-matter-coffee-cups/
0,0.5,1,0.422560975609756,1,0.527439024390244,0.977134146341464,1,0.966666666666667,1,1,0,0.5,0,0.5,0,1.92256097560976,3.50457317073171,2.96666666666667,1,5.87112550813008,0.586218628490633,https://creativitymovement.net/news/school-promotes-confusing-woke-nonsense/
0.945848375451263,0.875,1,0.510043668122271,1,0.636098981077147,0.956331877729257,1,0.475,0,0,1,0.5,0,0.5,0,3.33089204357353,3.5924308588064,1.475,1,5.87395181398746,0.694580765006647,https://www.infowars.com/posts/27-year-navy-vet-running-for-house-i-didnt-serve-three-decades-to-surrender-america-to-weak-ass-republicans-communist-coup/
0.964985994397759,0,0.986091794158554,0.340472878998609,0.993045897079277,0.610570236439499,0.972183588317107,1,0.1875,0.428571428571429,0.428571428571429,1,0.5,0,0.5,0.5,2.29155066755492,3.57579972183588,2.04464285714286,1.5,5.88249577908354,0.580393092715105,https://newswithviews.com/is-covid-19-a-bio-weapon-to-thin-the-herd/
0.460815047021944,1,0.992897727272727,0.373295454545455,0.964488636363636,0.659090909090909,1,1,0,0,0,1,0.5,0,0.5,1,2.82700822884012,3.62357954545455,1,2,5.90661735893417,0.631807533733134,https://centerforsecuritypolicy.org/situation-report-update-on-israel/
0.477969348659004,1,1,0.403448275862069,0.991379310344828,0.577586206896552,1,1,0.033333333333333,0,0,1,0.5,0,0.5,1,2.88141762452107,3.56896551724138,1.03333333333333,2,5.92732279693487,0.635690488089289,http://www.thebigriddle.com/2016/12/the-chakras-seven-centers-of.html
0.933774834437086,1,1,0.196282527881041,0.962825278810409,0.442379182156134,0.981412639405204,0,0.5,1,1,0,1,0,0.5,0,3.13005736231813,2.38661710037175,2.5,1.5,5.94792153918117,0.630357339732852,https://creativitymovement.net/news/cries-of-back-to-england-for-dirty-henry/
0.921875,1,1,0.225352112676056,0.971830985915493,0.464788732394366,0.887323943661972,1,0.31578947368421,0,0,1,0.25,0,1,0.5,3.14722711267606,3.32394366197183,1.31578947368421,1.75,5.96060015520756,0.648345594159925,https://www.usasupreme.com/cnns-contributor-has-a-long-history-of-supporting-hitler-he-has-been-on-cnns-payroll-since-august-of-2013-photos/
0.988789237668161,0.5,1,0.321212121212121,1,0.686147186147186,1,1,0.05,0,0,1,0,0,1,1,2.81000135888028,3.68614718614719,1.05,2,5.96634284064217,0.604935183098568,https://awarenessact.com/china-builds-mind-blowing-covid-19-quarantine-camp-for-several-thousand-people/
0.632659932659933,0,0.982142857142857,0.3,0.982142857142857,0.517857142857143,1,1,0.133333333333333,0.5,1,1,0.5,1,0,0,1.91480278980279,3.5,2.63333333333333,1.5,5.96758507696008,0.558922057880391,https://therightscoop.com/awesome-blm-call-black-bloc-antifas-colonizers-kick-them-out-of-protest-h-i-l-a-r-i-o-u-s-antifa-gal-reaction-ensues/
0.979166666666667,0.583333333333333,0.951923076923077,0.161538461538462,0.951923076923077,0.543269230769231,0.975961538461539,1,0.416666666666667,0,0,1,1,0,0.5,0.5,2.67596153846154,3.47115384615385,1.41666666666667,2,5.97736378205128,0.628023968784838,http://now8news.com/white-nationalists-granted-permit-mock-hanging/
0.913793103448276,1,1,0,1,0.674796747967479,1,1,0,0,0,1,1,0,1,0,2.91379310344828,3.67479674796748,1,2,5.99286865713485,0.638138247949196,https://infostormer.com/covid-shots-create-nine-new-billionaires/
0.771634615384616,0.782608695652174,0.975186104218362,0.281885856079404,0.987593052109181,0.652605459057072,0.975186104218362,1,0.173913043478261,0,0,1,1,0,0.5,0.5,2.81131527133456,3.61538461538461,1.17391304347826,2,6.00038308137339,0.644145574073466,http://now8news.com/man-tries-to-trade-kidnapped-baby-for-15-big-macs-at-arkansas-mcdonalds/
0.831011351909185,0,1,0.135483870967742,0.89247311827957,0.623655913978494,1,1,0.133333333333333,0,1,1,1,0,0.5,0.5,1.96649522287693,3.51612903225806,2.13333333333333,2,6.0099734927927,0.559452132517582,https://conservativedailypost.com/jews-attacked-in-nyc-pogroms-begin-from-east-to-west-by-u-s-palestinian-terrorists-jewish-man-arrested/
1,1,1,0.125373134328358,1,0.45273631840796,0.950248756218906,1,0.090909090909091,0,0,1,1,0,1,0,3.12537313432836,3.40298507462687,1.09090909090909,2,6.0120420624152,0.648419955558178,https://infostormer.com/elon-musk-crashes-bitcoin-price-with-tweet/
0.756497768443161,1,1,0.328547579298831,0.98330550918197,0.691151919866444,1,1,0.375,0,1,1,0.5,0,0,0,3.08504534774199,3.67445742904841,2.375,0.5,6.021564235494,0.699893614473028,https://conservativedailypost.com/biden-regime-secretly-flying-migrant-invaders-into-tn-airport-under-cover-of-night/
